OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
Kuonanjoki;614265;6874542;Kerimäki;1046;19890515;1989;05;15;3615000;6875000;10.8;15.6;5.7;0;20384;7.08
Kuonanjoki;614265;6874542;Kerimäki;1046;19890516;1989;05;16;3615000;6875000;13;19.1;5.8;0;25595;8.18
Kuonanjoki;614265;6874542;Kerimäki;1046;19890517;1989;05;17;3615000;6875000;12.7;16;10;0;19990;7.55
Kuonanjoki;614265;6874542;Kerimäki;1046;19890518;1989;05;18;3615000;6875000;10.2;14.3;6.4;0;21585;6.2
Kuonanjoki;614265;6874542;Kerimäki;1046;19890519;1989;05;19;3615000;6875000;8.5;12.3;3.9;0;9534;8.23
Kuonanjoki;614265;6874542;Kerimäki;1046;19890520;1989;05;20;3615000;6875000;9.5;12.7;6.9;1;20804;7.23
Kuonanjoki;614265;6874542;Kerimäki;1046;19890521;1989;05;21;3615000;6875000;8.3;11.1;5.2;0;18789;6.64
Kuonanjoki;614265;6874542;Kerimäki;1046;19890522;1989;05;22;3615000;6875000;7.1;10.5;2.2;1;14746;6.8
Kuonanjoki;614265;6874542;Kerimäki;1046;19890523;1989;05;23;3615000;6875000;13.2;19;6.2;0;24270;8.67
Kuonanjoki;614265;6874542;Kerimäki;1046;19890524;1989;05;24;3615000;6875000;16.9;23.2;8.3;0;27366;8.66
Kuonanjoki;614265;6874542;Kerimäki;1046;19890525;1989;05;25;3615000;6875000;19.6;25.7;10.5;0;26986;8.74
Kuonanjoki;614265;6874542;Kerimäki;1046;19890526;1989;05;26;3615000;6875000;18.9;24.1;13.7;0;25646;9.94
Kuonanjoki;614265;6874542;Kerimäki;1046;19890527;1989;05;27;3615000;6875000;12.1;19.2;9.6;4;11480;10.24
Kuonanjoki;614265;6874542;Kerimäki;1046;19890528;1989;05;28;3615000;6875000;10.7;14.8;4.4;0;26962;5.74
Kuonanjoki;614265;6874542;Kerimäki;1046;19890529;1989;05;29;3615000;6875000;13.4;17.8;6.6;0;23708;8.08
Kuonanjoki;614265;6874542;Kerimäki;1046;19890530;1989;05;30;3615000;6875000;13.3;16.4;9.9;0;21474;7.58
Kuonanjoki;614265;6874542;Kerimäki;1046;19890531;1989;05;31;3615000;6875000;12.5;18.1;5.4;4;22925;8.82
Kuonanjoki;614265;6874542;Kerimäki;1046;19890601;1989;06;01;3615000;6875000;11;14.8;9.5;0;15749;8.89
Kuonanjoki;614265;6874542;Kerimäki;1046;19890602;1989;06;02;3615000;6875000;12;16.3;6.8;1;22970;7.7
Kuonanjoki;614265;6874542;Kerimäki;1046;19890603;1989;06;03;3615000;6875000;11.5;15.2;9;3;12502;10.16
Kuonanjoki;614265;6874542;Kerimäki;1046;19890604;1989;06;04;3615000;6875000;17.2;25.6;10.2;1;28174;13.41
Kuonanjoki;614265;6874542;Kerimäki;1046;19890605;1989;06;05;3615000;6875000;18.5;24.2;13.3;0;25047;14.47
Kuonanjoki;614265;6874542;Kerimäki;1046;19890606;1989;06;06;3615000;6875000;18.6;24.3;13;0;18649;15.53
Kuonanjoki;614265;6874542;Kerimäki;1046;19890607;1989;06;07;3615000;6875000;16;19.3;14.2;0;14720;14.26
Kuonanjoki;614265;6874542;Kerimäki;1046;19890608;1989;06;08;3615000;6875000;17.9;24.9;13.3;5;16226;16.39
Kuonanjoki;614265;6874542;Kerimäki;1046;19890609;1989;06;09;3615000;6875000;16;19.1;13.3;0;14620;12.91
Kuonanjoki;614265;6874542;Kerimäki;1046;19890610;1989;06;10;3615000;6875000;15.6;20.2;9.5;3;16814;11.1
Kuonanjoki;614265;6874542;Kerimäki;1046;19890611;1989;06;11;3615000;6875000;13.3;16.4;10.8;0;15053;11.27
Kuonanjoki;614265;6874542;Kerimäki;1046;19890612;1989;06;12;3615000;6875000;15;18.7;10.7;0;24927;8.34
Kuonanjoki;614265;6874542;Kerimäki;1046;19890613;1989;06;13;3615000;6875000;10.5;16;7.7;0;20547;7.06
Kuonanjoki;614265;6874542;Kerimäki;1046;19890614;1989;06;14;3615000;6875000;10.8;14.6;6.5;0;28010;6.37
Kuonanjoki;614265;6874542;Kerimäki;1046;19890615;1989;06;15;3615000;6875000;15.8;21.2;9;0;22833;8.04
Kuonanjoki;614265;6874542;Kerimäki;1046;19890616;1989;06;16;3615000;6875000;18;23.5;10.8;0;30848;8.88
Kuonanjoki;614265;6874542;Kerimäki;1046;19890617;1989;06;17;3615000;6875000;16.1;21.4;10.4;3;21649;13.09
Kuonanjoki;614265;6874542;Kerimäki;1046;19890618;1989;06;18;3615000;6875000;14.1;18.9;11.9;6;14150;13.85
Kuonanjoki;614265;6874542;Kerimäki;1046;19890619;1989;06;19;3615000;6875000;14.7;16.4;12.2;0;12441;14.05
Kuonanjoki;614265;6874542;Kerimäki;1046;19890620;1989;06;20;3615000;6875000;17;21.1;13.1;0;23488;13.31
Kuonanjoki;614265;6874542;Kerimäki;1046;19890621;1989;06;21;3615000;6875000;18.2;22.2;12.9;0;29325;9.77
Kuonanjoki;614265;6874542;Kerimäki;1046;19890622;1989;06;22;3615000;6875000;17.6;21.8;12.3;0;27680;8.96
Kuonanjoki;614265;6874542;Kerimäki;1046;19890623;1989;06;23;3615000;6875000;19;24.8;10.5;0;28557;10.83
Kuonanjoki;614265;6874542;Kerimäki;1046;19890624;1989;06;24;3615000;6875000;19.9;25.8;14.6;2;24133;13.11
Kuonanjoki;614265;6874542;Kerimäki;1046;19890625;1989;06;25;3615000;6875000;17.7;21.5;13.2;0;21052;13.34
Kuonanjoki;614265;6874542;Kerimäki;1046;19890626;1989;06;26;3615000;6875000;19.2;23;13.9;0;26896;12.02
Kuonanjoki;614265;6874542;Kerimäki;1046;19890627;1989;06;27;3615000;6875000;22.1;27.1;15.7;0;29069;12.64
Kuonanjoki;614265;6874542;Kerimäki;1046;19890628;1989;06;28;3615000;6875000;22.2;28;14.5;0;26938;13.93
Kuonanjoki;614265;6874542;Kerimäki;1046;19890629;1989;06;29;3615000;6875000;22.5;28.3;16.8;6;25354;16.81
Kuonanjoki;614265;6874542;Kerimäki;1046;19890630;1989;06;30;3615000;6875000;18.4;21.4;16.6;13;14122;17.6
Kuonanjoki;614265;6874542;Kerimäki;1046;19890701;1989;07;01;3615000;6875000;16.2;19;14.2;2;12212;15.27
Kuonanjoki;614265;6874542;Kerimäki;1046;19890702;1989;07;02;3615000;6875000;18;22.2;14.2;0;23074;10.93
Kuonanjoki;614265;6874542;Kerimäki;1046;19890703;1989;07;03;3615000;6875000;16.8;20;12;0;22924;9.99
Kuonanjoki;614265;6874542;Kerimäki;1046;19890704;1989;07;04;3615000;6875000;18.6;24.4;9.8;0;28344;10.47
Kuonanjoki;614265;6874542;Kerimäki;1046;19890705;1989;07;05;3615000;6875000;19.1;24.5;12.5;11;23824;12.97
Kuonanjoki;614265;6874542;Kerimäki;1046;19890706;1989;07;06;3615000;6875000;15;21.8;12.3;0;24022;9.08
Kuonanjoki;614265;6874542;Kerimäki;1046;19890707;1989;07;07;3615000;6875000;18.2;24.9;9.7;0;26008;10.16
Kuonanjoki;614265;6874542;Kerimäki;1046;19890708;1989;07;08;3615000;6875000;20.3;24.2;16.5;0;26907;11.62
Kuonanjoki;614265;6874542;Kerimäki;1046;19890709;1989;07;09;3615000;6875000;21.1;27.2;15.3;1;23200;15.07
Kuonanjoki;614265;6874542;Kerimäki;1046;19890710;1989;07;10;3615000;6875000;17;22.5;13.7;0;25223;10.27
Kuonanjoki;614265;6874542;Kerimäki;1046;19890711;1989;07;11;3615000;6875000;16.3;20.1;12.5;2;18252;11.87
Kuonanjoki;614265;6874542;Kerimäki;1046;19890712;1989;07;12;3615000;6875000;15.9;19.9;12.6;0;11950;15.22
Kuonanjoki;614265;6874542;Kerimäki;1046;19890713;1989;07;13;3615000;6875000;18.5;22.4;15.3;0;19508;15.04
Kuonanjoki;614265;6874542;Kerimäki;1046;19890714;1989;07;14;3615000;6875000;18.7;22.8;14.8;0;21994;12.59
Kuonanjoki;614265;6874542;Kerimäki;1046;19890715;1989;07;15;3615000;6875000;15.3;19.9;13.2;20;11410;15.14
Kuonanjoki;614265;6874542;Kerimäki;1046;19890716;1989;07;16;3615000;6875000;14.2;17.5;11.9;1;15789;13.04
Kuonanjoki;614265;6874542;Kerimäki;1046;19890717;1989;07;17;3615000;6875000;14.5;18.5;11;12;16600;12.27
Kuonanjoki;614265;6874542;Kerimäki;1046;19890718;1989;07;18;3615000;6875000;14.8;17.8;13.3;0;12504;13.59
Kuonanjoki;614265;6874542;Kerimäki;1046;19890719;1989;07;19;3615000;6875000;14.3;16.8;10.4;1;14797;12.75
Kuonanjoki;614265;6874542;Kerimäki;1046;19890720;1989;07;20;3615000;6875000;13.9;16.4;12;0;12210;12.04
Kuonanjoki;614265;6874542;Kerimäki;1046;19890721;1989;07;21;3615000;6875000;13.9;17.3;10.4;0;14447;12.51
Kuonanjoki;614265;6874542;Kerimäki;1046;19890722;1989;07;22;3615000;6875000;13.7;16;12.5;3;11584;12.59
Kuonanjoki;614265;6874542;Kerimäki;1046;19890723;1989;07;23;3615000;6875000;14.2;17.9;10.5;0;18049;10.53
Kuonanjoki;614265;6874542;Kerimäki;1046;19890724;1989;07;24;3615000;6875000;16.7;21.7;9.5;0;19502;10.95
Kuonanjoki;614265;6874542;Kerimäki;1046;19890725;1989;07;25;3615000;6875000;19.1;24;12.8;0;20743;13.27
Kuonanjoki;614265;6874542;Kerimäki;1046;19890726;1989;07;26;3615000;6875000;20;24;16.2;0;23890;12.6
Kuonanjoki;614265;6874542;Kerimäki;1046;19890727;1989;07;27;3615000;6875000;19.4;25.5;10.8;0;26123;12.8
Kuonanjoki;614265;6874542;Kerimäki;1046;19890728;1989;07;28;3615000;6875000;20.5;25.7;13.3;0;22291;13.64
Kuonanjoki;614265;6874542;Kerimäki;1046;19890729;1989;07;29;3615000;6875000;19.7;23.5;16.2;0;24022;12.37
Kuonanjoki;614265;6874542;Kerimäki;1046;19890730;1989;07;30;3615000;6875000;18;22.2;13.6;0;21102;13
Kuonanjoki;614265;6874542;Kerimäki;1046;19890731;1989;07;31;3615000;6875000;18.9;23.7;14.2;0;20835;14.68
Kuonanjoki;614265;6874542;Kerimäki;1046;19890801;1989;08;01;3615000;6875000;18.4;21.5;16.3;3;12410;17.36
Kuonanjoki;614265;6874542;Kerimäki;1046;19890802;1989;08;02;3615000;6875000;20.6;25.4;16.9;0;13497;16.9
Kuonanjoki;614265;6874542;Kerimäki;1046;19890803;1989;08;03;3615000;6875000;23.3;27.8;18.4;0;23394;16.07
Kuonanjoki;614265;6874542;Kerimäki;1046;19890804;1989;08;04;3615000;6875000;17.9;24.6;15.4;4;13227;15.53
Kuonanjoki;614265;6874542;Kerimäki;1046;19890805;1989;08;05;3615000;6875000;18;22.9;13.4;0;15640;13.76
Kuonanjoki;614265;6874542;Kerimäki;1046;19890806;1989;08;06;3615000;6875000;15.6;18.7;13.4;1;8944;12.23
Kuonanjoki;614265;6874542;Kerimäki;1046;19890807;1989;08;07;3615000;6875000;15.2;20.3;12.1;1;14680;13
Kuonanjoki;614265;6874542;Kerimäki;1046;19890808;1989;08;08;3615000;6875000;15.5;19.2;12.1;0;12262;14.76
Kuonanjoki;614265;6874542;Kerimäki;1046;19890809;1989;08;09;3615000;6875000;15.4;19.1;11;1;11412;14.99
Kuonanjoki;614265;6874542;Kerimäki;1046;19890810;1989;08;10;3615000;6875000;15.1;18;12.3;0;9191;14.45
Kuonanjoki;614265;6874542;Kerimäki;1046;19890811;1989;08;11;3615000;6875000;15.1;18.4;13.6;0;13053;12.82
Kuonanjoki;614265;6874542;Kerimäki;1046;19890812;1989;08;12;3615000;6875000;15.6;19.9;9.9;0;7057;15.49
Kuonanjoki;614265;6874542;Kerimäki;1046;19890813;1989;08;13;3615000;6875000;16.3;19.7;13.4;1;12383;15.01
Kuonanjoki;614265;6874542;Kerimäki;1046;19890814;1989;08;14;3615000;6875000;16;20.6;13.1;0;15302;12.86
Kuonanjoki;614265;6874542;Kerimäki;1046;19890815;1989;08;15;3615000;6875000;16.8;21.5;11.6;0;17431;13.33
Kuonanjoki;614265;6874542;Kerimäki;1046;19890816;1989;08;16;3615000;6875000;17.9;21.9;13.9;0;12239;14.86
Kuonanjoki;614265;6874542;Kerimäki;1046;19890817;1989;08;17;3615000;6875000;16.2;19.9;13.8;22;7507;15.7
Kuonanjoki;614265;6874542;Kerimäki;1046;19890818;1989;08;18;3615000;6875000;17.6;20.3;15;0;15624;12.61
Kuonanjoki;614265;6874542;Kerimäki;1046;19890819;1989;08;19;3615000;6875000;15.1;19.2;12.9;0;12910;11.14
Kuonanjoki;614265;6874542;Kerimäki;1046;19890820;1989;08;20;3615000;6875000;14.3;18.4;11.1;0;16392;10.61
Kuonanjoki;614265;6874542;Kerimäki;1046;19890821;1989;08;21;3615000;6875000;14.2;15.9;10.7;3;7907;13.63
Kuonanjoki;614265;6874542;Kerimäki;1046;19890822;1989;08;22;3615000;6875000;12;15.7;9.3;0;16875;8.75
Kuonanjoki;614265;6874542;Kerimäki;1046;19890823;1989;08;23;3615000;6875000;10.7;15.7;5.6;6;11524;9.19
Kuonanjoki;614265;6874542;Kerimäki;1046;19890824;1989;08;24;3615000;6875000;11.6;16.5;9.5;14;10947;11.45
Kuonanjoki;614265;6874542;Kerimäki;1046;19890825;1989;08;25;3615000;6875000;10.7;12.5;8.2;4;7338;11.34
Kuonanjoki;614265;6874542;Kerimäki;1046;19890826;1989;08;26;3615000;6875000;10.4;12;9.5;1;5902;10.21
Kuonanjoki;614265;6874542;Kerimäki;1046;19890827;1989;08;27;3615000;6875000;8.7;12;5.9;0;9631;7.7
Kuonanjoki;614265;6874542;Kerimäki;1046;19890828;1989;08;28;3615000;6875000;9.9;12.2;7.7;0;7638;7.93
Kuonanjoki;614265;6874542;Kerimäki;1046;19890829;1989;08;29;3615000;6875000;10.3;14;8.7;0;11133;9.34
Kuonanjoki;614265;6874542;Kerimäki;1046;19890830;1989;08;30;3615000;6875000;9.2;13.8;5.1;0;15380;7.61
Kuonanjoki;614265;6874542;Kerimäki;1046;19890831;1989;08;31;3615000;6875000;9.5;14.9;3.6;0;15463;7.52
Kuonanjoki;614265;6874542;Kerimäki;1046;19890901;1989;09;01;3615000;6875000;9.3;11;6.3;0;4364;10.58
Kuonanjoki;614265;6874542;Kerimäki;1046;19890902;1989;09;02;3615000;6875000;11.7;14.2;8.8;5;4509;13.23
Kuonanjoki;614265;6874542;Kerimäki;1046;19890903;1989;09;03;3615000;6875000;13.1;14.1;12;3;4937;14.07
Kuonanjoki;614265;6874542;Kerimäki;1046;19890904;1989;09;04;3615000;6875000;9.9;13.1;8;3;9272;9.76
Kuonanjoki;614265;6874542;Kerimäki;1046;19890905;1989;09;05;3615000;6875000;9.9;13.8;6.6;0;13309;8.2
Kuonanjoki;614265;6874542;Kerimäki;1046;19890906;1989;09;06;3615000;6875000;13.6;17.1;9.7;0;10155;11.51
Kuonanjoki;614265;6874542;Kerimäki;1046;19890907;1989;09;07;3615000;6875000;14.1;16.7;12.4;0;13881;9.08
Kuonanjoki;614265;6874542;Kerimäki;1046;19890908;1989;09;08;3615000;6875000;11.4;14.8;8.3;0;11759;8.41
Kuonanjoki;614265;6874542;Kerimäki;1046;19890909;1989;09;09;3615000;6875000;9.6;13.6;5.3;0;10134;8.73
Kuonanjoki;614265;6874542;Kerimäki;1046;19890910;1989;09;10;3615000;6875000;10.3;14.8;4.7;0;11432;8.43
Kuonanjoki;614265;6874542;Kerimäki;1046;19890911;1989;09;11;3615000;6875000;9;12.3;5.8;0;12009;7.49
Kuonanjoki;614265;6874542;Kerimäki;1046;19890912;1989;09;12;3615000;6875000;7;11;1;0;10750;6.99
Kuonanjoki;614265;6874542;Kerimäki;1046;19890913;1989;09;13;3615000;6875000;9.6;12.3;5;0;5394;9.5
Kuonanjoki;614265;6874542;Kerimäki;1046;19890914;1989;09;14;3615000;6875000;8.8;12.5;5.2;0;13530;7.51
Kuonanjoki;614265;6874542;Kerimäki;1046;19890915;1989;09;15;3615000;6875000;10.8;15.7;4.8;0;7978;10.27
Kuonanjoki;614265;6874542;Kerimäki;1046;19890916;1989;09;16;3615000;6875000;11.8;14.4;10.1;0;6657;11.49
Kuonanjoki;614265;6874542;Kerimäki;1046;19890917;1989;09;17;3615000;6875000;11.7;14.4;8.9;7;5612;11.8
Kuonanjoki;614265;6874542;Kerimäki;1046;19890918;1989;09;18;3615000;6875000;11.9;13;10.6;1;6575;10.95
Kuonanjoki;614265;6874542;Kerimäki;1046;19890919;1989;09;19;3615000;6875000;11.1;14.9;6.9;0;8601;9.84
Kuonanjoki;614265;6874542;Kerimäki;1046;19890920;1989;09;20;3615000;6875000;14.2;17.2;11.9;4;5273;13.15
Kuonanjoki;614265;6874542;Kerimäki;1046;19890921;1989;09;21;3615000;6875000;14;17.1;10.5;0;5986;11.61
Kuonanjoki;614265;6874542;Kerimäki;1046;19890922;1989;09;22;3615000;6875000;14.4;19;11.4;0;9654;11.64
Kuonanjoki;614265;6874542;Kerimäki;1046;19890923;1989;09;23;3615000;6875000;13.1;15.6;11.2;0;5351;13.26
Kuonanjoki;614265;6874542;Kerimäki;1046;19890924;1989;09;24;3615000;6875000;13.3;16.3;11;10;3437;12.92
Kuonanjoki;614265;6874542;Kerimäki;1046;19890925;1989;09;25;3615000;6875000;11.6;13;10.7;0;3500;13.48
Kuonanjoki;614265;6874542;Kerimäki;1046;19890926;1989;09;26;3615000;6875000;12.3;14;11.2;0;3868;12.23
Kuonanjoki;614265;6874542;Kerimäki;1046;19890927;1989;09;27;3615000;6875000;11.4;14.7;7.2;0;4960;11.43
Kuonanjoki;614265;6874542;Kerimäki;1046;19890928;1989;09;28;3615000;6875000;12.7;13.7;11.9;1;2531;13.15
Kuonanjoki;614265;6874542;Kerimäki;1046;19890929;1989;09;29;3615000;6875000;7.9;12.6;4.5;0;4606;8.21
Kuonanjoki;614265;6874542;Kerimäki;1046;19890930;1989;09;30;3615000;6875000;3.5;7.1;1.1;3;5180;6.27
Kuonanjoki;614265;6874542;Kerimäki;1046;19891001;1989;10;01;3615000;6875000;1.4;4.4;-0.7;0;6123;4.94
Kuonanjoki;614265;6874542;Kerimäki;1046;19891002;1989;10;02;3615000;6875000;2.4;5.2;-0.9;0;5406;6
Kuonanjoki;614265;6874542;Kerimäki;1046;19891003;1989;10;03;3615000;6875000;3.7;4.9;2.4;0;3411;5.21
Kuonanjoki;614265;6874542;Kerimäki;1046;19891004;1989;10;04;3615000;6875000;4.1;7.6;0.8;1;3255;7.24
Kuonanjoki;614265;6874542;Kerimäki;1046;19891005;1989;10;05;3615000;6875000;3.7;6.7;1.6;0;6095;5.38
Kuonanjoki;614265;6874542;Kerimäki;1046;19891006;1989;10;06;3615000;6875000;3.3;5.4;1.3;0;5832;5.1
Kuonanjoki;614265;6874542;Kerimäki;1046;19891007;1989;10;07;3615000;6875000;3.6;5.3;0.8;0;2036;6.36
Kuonanjoki;614265;6874542;Kerimäki;1046;19891008;1989;10;08;3615000;6875000;5;6.2;4.2;0;2615;7.37
Kuonanjoki;614265;6874542;Kerimäki;1046;19891009;1989;10;09;3615000;6875000;5.4;7.2;3.4;0;2841;7.12
Kuonanjoki;614265;6874542;Kerimäki;1046;19891010;1989;10;10;3615000;6875000;4.9;7.1;2.9;1;3604;6.63
Kuonanjoki;614265;6874542;Kerimäki;1046;19891011;1989;10;11;3615000;6875000;3.2;4.8;2.1;2;2219;6.69
Kuonanjoki;614265;6874542;Kerimäki;1046;19891012;1989;10;12;3615000;6875000;2.8;3.7;1.4;6;1956;7
Kuonanjoki;614265;6874542;Kerimäki;1046;19891013;1989;10;13;3615000;6875000;3.1;4.4;1.7;6;2267;6.8
Kuonanjoki;614265;6874542;Kerimäki;1046;19891014;1989;10;14;3615000;6875000;4.3;5.9;1.2;0;2826;7.22
Kuonanjoki;614265;6874542;Kerimäki;1046;19891015;1989;10;15;3615000;6875000;4.8;6;2.8;3;1933;7.88
Kuonanjoki;614265;6874542;Kerimäki;1046;19891016;1989;10;16;3615000;6875000;2.8;5.8;0.8;0;3336;6
Kuonanjoki;614265;6874542;Kerimäki;1046;19891017;1989;10;17;3615000;6875000;2.4;4.3;-0.3;0;1811;6.62
Kuonanjoki;614265;6874542;Kerimäki;1046;19891018;1989;10;18;3615000;6875000;0.7;3.2;-2.5;1;2904;5.37
Kuonanjoki;614265;6874542;Kerimäki;1046;19891019;1989;10;19;3615000;6875000;4.1;5.5;-2.1;2;1902;7.56
Kuonanjoki;614265;6874542;Kerimäki;1046;19891020;1989;10;20;3615000;6875000;7.6;8.5;4.7;1;1747;10.08
Kuonanjoki;614265;6874542;Kerimäki;1046;19891021;1989;10;21;3615000;6875000;5;8.4;3.1;10;1338;8.54
Kuonanjoki;614265;6874542;Kerimäki;1046;19891022;1989;10;22;3615000;6875000;8.7;10;5.5;0;2463;9.35
Kuonanjoki;614265;6874542;Kerimäki;1046;19891023;1989;10;23;3615000;6875000;7.6;8.6;6.5;7;1681;9.35
Kuonanjoki;614265;6874542;Kerimäki;1046;19891024;1989;10;24;3615000;6875000;6.6;8.2;4;0;2440;8.16
Kuonanjoki;614265;6874542;Kerimäki;1046;19891025;1989;10;25;3615000;6875000;3.7;5.7;-0.3;8;1736;7.48
Kuonanjoki;614265;6874542;Kerimäki;1046;19891026;1989;10;26;3615000;6875000;4.7;5.6;3.2;0;1692;7.89
Kuonanjoki;614265;6874542;Kerimäki;1046;19891027;1989;10;27;3615000;6875000;4.3;5.6;3.4;0;1761;7.05
Kuonanjoki;614265;6874542;Kerimäki;1046;19891028;1989;10;28;3615000;6875000;3;4.8;0.9;0;1844;6.29
Kuonanjoki;614265;6874542;Kerimäki;1046;19891029;1989;10;29;3615000;6875000;3;4.2;1.8;0;1648;6.76
Kuonanjoki;614265;6874542;Kerimäki;1046;19891030;1989;10;30;3615000;6875000;2.5;3.7;0.6;0;2086;5.43
Kuonanjoki;614265;6874542;Kerimäki;1046;19891031;1989;10;31;3615000;6875000;1.1;3.2;0.3;1;1255;5.89
Kuonanjoki;614265;6874542;Kerimäki;1046;19891101;1989;11;01;3615000;6875000;2.1;3.3;0.6;2;1268;6.96
Kuonanjoki;614265;6874542;Kerimäki;1046;19891102;1989;11;02;3615000;6875000;4.2;5.1;3;3;1038;7.96
Kuonanjoki;614265;6874542;Kerimäki;1046;19891103;1989;11;03;3615000;6875000;2.9;4;2.4;0;1110;7.26
Kuonanjoki;614265;6874542;Kerimäki;1046;19891104;1989;11;04;3615000;6875000;3;3.9;2.2;3;1216;7.36
Kuonanjoki;614265;6874542;Kerimäki;1046;19891105;1989;11;05;3615000;6875000;3.6;4.3;2.5;5;1125;7.65
Kuonanjoki;614265;6874542;Kerimäki;1046;19891106;1989;11;06;3615000;6875000;6.1;7.5;4.3;1;1152;8.98
Kuonanjoki;614265;6874542;Kerimäki;1046;19891107;1989;11;07;3615000;6875000;5.8;7.1;4.7;0;1079;8.72
Kuonanjoki;614265;6874542;Kerimäki;1046;19891108;1989;11;08;3615000;6875000;2.7;5.2;2;0;1049;6.99
Kuonanjoki;614265;6874542;Kerimäki;1046;19891109;1989;11;09;3615000;6875000;3.6;4.2;2.7;0;946;7.86
Kuonanjoki;614265;6874542;Kerimäki;1046;19891110;1989;11;10;3615000;6875000;3.6;3.9;3.1;0;957;7.84
Kuonanjoki;614265;6874542;Kerimäki;1046;19891111;1989;11;11;3615000;6875000;5.4;6;3.4;0;1108;8.06
Kuonanjoki;614265;6874542;Kerimäki;1046;19891112;1989;11;12;3615000;6875000;6.6;8.6;5;0;1033;8.58
Kuonanjoki;614265;6874542;Kerimäki;1046;19891113;1989;11;13;3615000;6875000;3.9;6.8;1.4;0;962;7.22
Kuonanjoki;614265;6874542;Kerimäki;1046;19891114;1989;11;14;3615000;6875000;0;2.4;-1.1;1;915;5.75
Kuonanjoki;614265;6874542;Kerimäki;1046;19891115;1989;11;15;3615000;6875000;-1.6;-0.2;-2.7;0;910;4.62
Kuonanjoki;614265;6874542;Kerimäki;1046;19891116;1989;11;16;3615000;6875000;-4.8;-2;-7.3;0;1451;3.78
Kuonanjoki;614265;6874542;Kerimäki;1046;19891117;1989;11;17;3615000;6875000;-1.2;0.1;-4.4;0;905;5.1
Kuonanjoki;614265;6874542;Kerimäki;1046;19891118;1989;11;18;3615000;6875000;-0.1;1.3;-2.2;0;728;5.57
Kuonanjoki;614265;6874542;Kerimäki;1046;19891119;1989;11;19;3615000;6875000;1.6;3.1;-0.5;0;945;6.39
Kuonanjoki;614265;6874542;Kerimäki;1046;19891120;1989;11;20;3615000;6875000;-1.3;3.4;-4.1;0;781;4.93
Kuonanjoki;614265;6874542;Kerimäki;1046;19891121;1989;11;21;3615000;6875000;-6.9;-3.2;-11.7;0;1129;3.13
Kuonanjoki;614265;6874542;Kerimäki;1046;19891122;1989;11;22;3615000;6875000;-5;-3.7;-6.9;0;841;3.46
Kuonanjoki;614265;6874542;Kerimäki;1046;19891123;1989;11;23;3615000;6875000;-7.9;-5.6;-10.4;0;801;2.88
Kuonanjoki;614265;6874542;Kerimäki;1046;19891124;1989;11;24;3615000;6875000;-10.9;-6.9;-13.4;0;982;2.24
Kuonanjoki;614265;6874542;Kerimäki;1046;19891125;1989;11;25;3615000;6875000;-9.3;-6.6;-14.6;4;700;2.68
Kuonanjoki;614265;6874542;Kerimäki;1046;19891126;1989;11;26;3615000;6875000;-9.2;-6.2;-12.2;0;742;2.64
Kuonanjoki;614265;6874542;Kerimäki;1046;19891127;1989;11;27;3615000;6875000;-16.5;-11.6;-21.3;0;963;1.54
Kuonanjoki;614265;6874542;Kerimäki;1046;19891128;1989;11;28;3615000;6875000;-15.4;-11.1;-21;0;739;1.8
Kuonanjoki;614265;6874542;Kerimäki;1046;19891129;1989;11;29;3615000;6875000;-6.2;-4.2;-12.7;0;521;4.04
Kuonanjoki;614265;6874542;Kerimäki;1046;19891130;1989;11;30;3615000;6875000;-1.4;-0.2;-4.8;0;456;5.66
Kuonanjoki;614265;6874542;Kerimäki;1046;19891201;1989;12;01;3615000;6875000;0.3;3.2;-1.9;0;636;5.43
Kuonanjoki;614265;6874542;Kerimäki;1046;19891202;1989;12;02;3615000;6875000;0.6;3.8;-4.4;0;524;5.32
Kuonanjoki;614265;6874542;Kerimäki;1046;19891203;1989;12;03;3615000;6875000;2.8;5.5;1.1;0;584;5.09
Kuonanjoki;614265;6874542;Kerimäki;1046;19891204;1989;12;04;3615000;6875000;-2.8;2.3;-6.2;2;649;3.74
Kuonanjoki;614265;6874542;Kerimäki;1046;19891205;1989;12;05;3615000;6875000;-9.8;-5.9;-12.1;0;705;2.31
Kuonanjoki;614265;6874542;Kerimäki;1046;19891206;1989;12;06;3615000;6875000;-11;-8.3;-13.8;0;522;2.4
Kuonanjoki;614265;6874542;Kerimäki;1046;19891207;1989;12;07;3615000;6875000;-13.1;-8.4;-16.5;0;632;2
Kuonanjoki;614265;6874542;Kerimäki;1046;19891208;1989;12;08;3615000;6875000;-12.9;-9.9;-16.9;2;605;1.98
Kuonanjoki;614265;6874542;Kerimäki;1046;19891209;1989;12;09;3615000;6875000;-13.5;-8.8;-16.4;0;552;1.89
Kuonanjoki;614265;6874542;Kerimäki;1046;19891210;1989;12;10;3615000;6875000;-19.8;-14.7;-23.7;0;530;1.18
Kuonanjoki;614265;6874542;Kerimäki;1046;19891211;1989;12;11;3615000;6875000;-18.6;-16.2;-22.4;0;465;1.42
Kuonanjoki;614265;6874542;Kerimäki;1046;19891212;1989;12;12;3615000;6875000;-19.3;-17.2;-22;0;491;1.16
