OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
Halvansuo;635898;6853199;Punkaharju;954;19710401;1971;04;01;3635000;6855000;0.7;2.4;-1.5;0;3289;5.44
Halvansuo;635898;6853199;Punkaharju;954;19710402;1971;04;02;3635000;6855000;0.7;3.6;-0.8;0;10747;4.41
Halvansuo;635898;6853199;Punkaharju;954;19710403;1971;04;03;3635000;6855000;3.4;8.5;-2.3;0;13185;5.47
Halvansuo;635898;6853199;Punkaharju;954;19710404;1971;04;04;3635000;6855000;0.1;5;-1.8;8;3039;5.89
Halvansuo;635898;6853199;Punkaharju;954;19710405;1971;04;05;3635000;6855000;-3.2;1.9;-8.1;0;11987;3.72
Halvansuo;635898;6853199;Punkaharju;954;19710406;1971;04;06;3635000;6855000;-3.9;3.6;-12.4;0;15031;2.98
Halvansuo;635898;6853199;Punkaharju;954;19710407;1971;04;07;3635000;6855000;-2;2.4;-9;0;15238;3.43
Halvansuo;635898;6853199;Punkaharju;954;19710408;1971;04;08;3635000;6855000;2.3;7.5;-4.1;0;6214;4.63
Halvansuo;635898;6853199;Punkaharju;954;19710409;1971;04;09;3635000;6855000;6.2;11.1;3.1;3;7373;6.96
Halvansuo;635898;6853199;Punkaharju;954;19710410;1971;04;10;3635000;6855000;2.8;5.6;1.7;0;2760;6.99
Halvansuo;635898;6853199;Punkaharju;954;19710411;1971;04;11;3635000;6855000;0.8;6.1;-6.4;1;14268;3.95
Halvansuo;635898;6853199;Punkaharju;954;19710412;1971;04;12;3635000;6855000;1.4;4.9;-0.8;0;8631;5.29
Halvansuo;635898;6853199;Punkaharju;954;19710413;1971;04;13;3635000;6855000;1;3.6;-1;0;4881;4.77
Halvansuo;635898;6853199;Punkaharju;954;19710414;1971;04;14;3635000;6855000;-0.3;2.2;-2.2;0;12504;3.69
Halvansuo;635898;6853199;Punkaharju;954;19710415;1971;04;15;3635000;6855000;-2.8;0.9;-5.9;0;15059;3.38
Halvansuo;635898;6853199;Punkaharju;954;19710416;1971;04;16;3635000;6855000;-2.3;3.8;-11.3;2;17559;3.12
Halvansuo;635898;6853199;Punkaharju;954;19710417;1971;04;17;3635000;6855000;1.6;4.7;-2.1;0;6754;5.86
Halvansuo;635898;6853199;Punkaharju;954;19710418;1971;04;18;3635000;6855000;3.9;6.4;1.3;1;7809;6.25
Halvansuo;635898;6853199;Punkaharju;954;19710419;1971;04;19;3635000;6855000;4.1;8.4;0.8;0;8954;6.16
Halvansuo;635898;6853199;Punkaharju;954;19710420;1971;04;20;3635000;6855000;4.4;7.8;0.6;0;13060;6.71
Halvansuo;635898;6853199;Punkaharju;954;19710421;1971;04;21;3635000;6855000;1.9;5.1;0.4;0;8262;5.49
Halvansuo;635898;6853199;Punkaharju;954;19710422;1971;04;22;3635000;6855000;-2.8;0.9;-4.5;0;12496;3.36
Halvansuo;635898;6853199;Punkaharju;954;19710423;1971;04;23;3635000;6855000;-2.8;1.8;-9.7;0;16466;2.88
Halvansuo;635898;6853199;Punkaharju;954;19710424;1971;04;24;3635000;6855000;-1.4;3.4;-6.4;0;13162;4.27
Halvansuo;635898;6853199;Punkaharju;954;19710425;1971;04;25;3635000;6855000;-3.8;-0.9;-7.2;0;12519;2.97
Halvansuo;635898;6853199;Punkaharju;954;19710426;1971;04;26;3635000;6855000;-4.9;0.1;-11.3;0;18553;2.46
Halvansuo;635898;6853199;Punkaharju;954;19710427;1971;04;27;3635000;6855000;-4.3;1.2;-11.9;0;16727;2.32
Halvansuo;635898;6853199;Punkaharju;954;19710428;1971;04;28;3635000;6855000;-1.9;4.2;-12.2;0;14916;3.35
Halvansuo;635898;6853199;Punkaharju;954;19710429;1971;04;29;3635000;6855000;-0.5;3.6;-5.6;0;11670;4.48
Halvansuo;635898;6853199;Punkaharju;954;19710430;1971;04;30;3635000;6855000;0;4.6;-5.3;0;15607;3.69
Halvansuo;635898;6853199;Punkaharju;954;19710501;1971;05;01;3635000;6855000;0.6;6.2;-7.2;0;15625;3.31
Halvansuo;635898;6853199;Punkaharju;954;19710502;1971;05;02;3635000;6855000;4.3;9.7;-2.7;0;11591;5.26
Halvansuo;635898;6853199;Punkaharju;954;19710503;1971;05;03;3635000;6855000;4.3;8.2;2.3;0;7541;5.93
Halvansuo;635898;6853199;Punkaharju;954;19710504;1971;05;04;3635000;6855000;2.8;7.5;-2.8;0;19428;4.35
Halvansuo;635898;6853199;Punkaharju;954;19710505;1971;05;05;3635000;6855000;4.7;10.5;-4.9;0;21349;4.13
Halvansuo;635898;6853199;Punkaharju;954;19710506;1971;05;06;3635000;6855000;10;16.3;3.1;0;19576;6.43
Halvansuo;635898;6853199;Punkaharju;954;19710507;1971;05;07;3635000;6855000;9.2;15;2.4;0;21056;6.63
Halvansuo;635898;6853199;Punkaharju;954;19710508;1971;05;08;3635000;6855000;6.7;11.4;-0.2;0;17332;5.99
Halvansuo;635898;6853199;Punkaharju;954;19710509;1971;05;09;3635000;6855000;10.6;17.6;0.3;0;21233;6.52
Halvansuo;635898;6853199;Punkaharju;954;19710510;1971;05;10;3635000;6855000;12.2;18;4.3;0;14593;7.87
Halvansuo;635898;6853199;Punkaharju;954;19710511;1971;05;11;3635000;6855000;12.1;17.4;8.4;0;11832;8.81
Halvansuo;635898;6853199;Punkaharju;954;19710512;1971;05;12;3635000;6855000;10.9;17.7;6.8;3;18158;8.14
Halvansuo;635898;6853199;Punkaharju;954;19710513;1971;05;13;3635000;6855000;10.2;15.8;4.7;0;19621;7.73
Halvansuo;635898;6853199;Punkaharju;954;19710514;1971;05;14;3635000;6855000;5.9;10.6;4.8;0;11489;5.9
Halvansuo;635898;6853199;Punkaharju;954;19710515;1971;05;15;3635000;6855000;4.8;9.6;-2.1;0;20442;4.15
Halvansuo;635898;6853199;Punkaharju;954;19710516;1971;05;16;3635000;6855000;8;12.4;2.7;0;6304;6.44
Halvansuo;635898;6853199;Punkaharju;954;19710517;1971;05;17;3635000;6855000;9.3;14.8;6.8;2;8614;9.07
Halvansuo;635898;6853199;Punkaharju;954;19710518;1971;05;18;3635000;6855000;12;20.8;5.5;2;8777;12.33
Halvansuo;635898;6853199;Punkaharju;954;19710519;1971;05;19;3635000;6855000;16.4;21;11;0;23517;9.47
Halvansuo;635898;6853199;Punkaharju;954;19710520;1971;05;20;3635000;6855000;7.4;15.5;2.2;0;21194;5.86
Halvansuo;635898;6853199;Punkaharju;954;19710521;1971;05;21;3635000;6855000;5;9.5;3.1;0;9474;7
Halvansuo;635898;6853199;Punkaharju;954;19710522;1971;05;22;3635000;6855000;1.8;3.5;0.9;0;5693;5.72
Halvansuo;635898;6853199;Punkaharju;954;19710523;1971;05;23;3635000;6855000;1.1;3.3;-1.2;0;6318;5.01
Halvansuo;635898;6853199;Punkaharju;954;19710524;1971;05;24;3635000;6855000;2.5;4.5;0.6;0;9951;4.62
Halvansuo;635898;6853199;Punkaharju;954;19710525;1971;05;25;3635000;6855000;3.7;8;1;0;16644;4.78
Halvansuo;635898;6853199;Punkaharju;954;19710526;1971;05;26;3635000;6855000;7.2;11.9;0.5;0;19786;5.78
Halvansuo;635898;6853199;Punkaharju;954;19710527;1971;05;27;3635000;6855000;8.4;13.2;2.5;2;12924;8.33
Halvansuo;635898;6853199;Punkaharju;954;19710528;1971;05;28;3635000;6855000;13.7;17.9;6.8;4;13726;14.22
Halvansuo;635898;6853199;Punkaharju;954;19710529;1971;05;29;3635000;6855000;15;20.5;9.6;0;19082;14.42
Halvansuo;635898;6853199;Punkaharju;954;19710530;1971;05;30;3635000;6855000;16;21.1;10.6;0;23090;12.41
Halvansuo;635898;6853199;Punkaharju;954;19710531;1971;05;31;3635000;6855000;16.1;22.2;7.7;0;24088;9.59
Halvansuo;635898;6853199;Punkaharju;954;19710601;1971;06;01;3635000;6855000;19;25.8;8.8;0;23588;9.29
Halvansuo;635898;6853199;Punkaharju;954;19710602;1971;06;02;3635000;6855000;20.6;27.1;12.1;0;24957;11.45
Halvansuo;635898;6853199;Punkaharju;954;19710603;1971;06;03;3635000;6855000;19.4;26.5;15.1;2;20478;13.41
Halvansuo;635898;6853199;Punkaharju;954;19710604;1971;06;04;3635000;6855000;14.5;18.6;9.8;1;10026;12.27
Halvansuo;635898;6853199;Punkaharju;954;19710605;1971;06;05;3635000;6855000;11.4;14.9;9.1;2;14690;10.13
Halvansuo;635898;6853199;Punkaharju;954;19710606;1971;06;06;3635000;6855000;9.5;12.6;6.1;0;15957;6.87
Halvansuo;635898;6853199;Punkaharju;954;19710607;1971;06;07;3635000;6855000;12.6;17.5;6;0;15323;8.22
Halvansuo;635898;6853199;Punkaharju;954;19710608;1971;06;08;3635000;6855000;9.9;14.4;5.4;0;12238;8.88
Halvansuo;635898;6853199;Punkaharju;954;19710609;1971;06;09;3635000;6855000;7.5;11.6;4.9;0;11750;7.11
Halvansuo;635898;6853199;Punkaharju;954;19710610;1971;06;10;3635000;6855000;9.8;14.6;0.3;0;26343;5.92
Halvansuo;635898;6853199;Punkaharju;954;19710611;1971;06;11;3635000;6855000;11.5;14.6;7.4;0;19889;7.27
Halvansuo;635898;6853199;Punkaharju;954;19710612;1971;06;12;3635000;6855000;8.6;12;7.7;3;10053;9.48
Halvansuo;635898;6853199;Punkaharju;954;19710613;1971;06;13;3635000;6855000;8.9;9.9;7.7;0;4960;10.44
Halvansuo;635898;6853199;Punkaharju;954;19710614;1971;06;14;3635000;6855000;12.6;16.6;9.2;0;12265;10.83
Halvansuo;635898;6853199;Punkaharju;954;19710615;1971;06;15;3635000;6855000;12.1;14.4;10.6;0;7550;11.09
Halvansuo;635898;6853199;Punkaharju;954;19710616;1971;06;16;3635000;6855000;14.5;20.8;7.7;0;23302;10.34
Halvansuo;635898;6853199;Punkaharju;954;19710617;1971;06;17;3635000;6855000;15.4;21;9.4;0;19493;11.79
Halvansuo;635898;6853199;Punkaharju;954;19710618;1971;06;18;3635000;6855000;13.4;16.8;10.8;0;10969;11.88
Halvansuo;635898;6853199;Punkaharju;954;19710619;1971;06;19;3635000;6855000;15.1;21.4;9.2;0;18363;11.38
Halvansuo;635898;6853199;Punkaharju;954;19710620;1971;06;20;3635000;6855000;15.6;20.6;8.9;0;25179;8.96
Halvansuo;635898;6853199;Punkaharju;954;19710621;1971;06;21;3635000;6855000;15.3;20.1;8.3;0;21622;8.3
Halvansuo;635898;6853199;Punkaharju;954;19710622;1971;06;22;3635000;6855000;13.3;18;9.2;0;23308;9.21
Halvansuo;635898;6853199;Punkaharju;954;19710623;1971;06;23;3635000;6855000;10.4;14.5;8.2;0;14089;8.9
Halvansuo;635898;6853199;Punkaharju;954;19710624;1971;06;24;3635000;6855000;8.4;10.9;5.2;0;7677;8.29
Halvansuo;635898;6853199;Punkaharju;954;19710625;1971;06;25;3635000;6855000;11.7;16.1;4.3;2;11561;9.84
Halvansuo;635898;6853199;Punkaharju;954;19710626;1971;06;26;3635000;6855000;14;18.9;9.6;0;15427;11.18
Halvansuo;635898;6853199;Punkaharju;954;19710627;1971;06;27;3635000;6855000;14.3;20.5;6.5;4;18341;12.42
Halvansuo;635898;6853199;Punkaharju;954;19710628;1971;06;28;3635000;6855000;14.8;20.3;10.9;33;8025;14.75
Halvansuo;635898;6853199;Punkaharju;954;19710629;1971;06;29;3635000;6855000;12.2;15.3;10.9;2;10661;12.2
Halvansuo;635898;6853199;Punkaharju;954;19710630;1971;06;30;3635000;6855000;15.4;20.3;7.8;0;21152;11.64
Halvansuo;635898;6853199;Punkaharju;954;19710701;1971;07;01;3635000;6855000;17.5;21.4;13.1;0;18140;14.41
Halvansuo;635898;6853199;Punkaharju;954;19710702;1971;07;02;3635000;6855000;17.7;21.3;14.2;1;20942;16.07
Halvansuo;635898;6853199;Punkaharju;954;19710703;1971;07;03;3635000;6855000;17.2;20.8;12.8;0;26305;10.28
Halvansuo;635898;6853199;Punkaharju;954;19710704;1971;07;04;3635000;6855000;17.3;22.9;11.2;0;19633;10.09
Halvansuo;635898;6853199;Punkaharju;954;19710705;1971;07;05;3635000;6855000;17.5;21.2;12;0;23970;11.69
Halvansuo;635898;6853199;Punkaharju;954;19710706;1971;07;06;3635000;6855000;16.1;21.1;7.5;0;23537;10.97
Halvansuo;635898;6853199;Punkaharju;954;19710707;1971;07;07;3635000;6855000;16.8;21.4;12.8;2;21430;11.14
Halvansuo;635898;6853199;Punkaharju;954;19710708;1971;07;08;3635000;6855000;15.2;19.8;12.7;3;15804;11.3
Halvansuo;635898;6853199;Punkaharju;954;19710709;1971;07;09;3635000;6855000;15.6;19.9;12.4;0;23994;9.9
Halvansuo;635898;6853199;Punkaharju;954;19710710;1971;07;10;3635000;6855000;17.1;22.7;7.3;0;22137;11.08
Halvansuo;635898;6853199;Punkaharju;954;19710711;1971;07;11;3635000;6855000;19;24;11.9;0;23166;12.8
Halvansuo;635898;6853199;Punkaharju;954;19710712;1971;07;12;3635000;6855000;18.8;24.2;16;4;16049;15.23
Halvansuo;635898;6853199;Punkaharju;954;19710713;1971;07;13;3635000;6855000;13.1;17.9;9;0;18287;10.25
Halvansuo;635898;6853199;Punkaharju;954;19710714;1971;07;14;3635000;6855000;11.8;17;5.7;0;19179;8.6
Halvansuo;635898;6853199;Punkaharju;954;19710715;1971;07;15;3635000;6855000;12.4;16.2;7.8;5;13218;10.3
Halvansuo;635898;6853199;Punkaharju;954;19710716;1971;07;16;3635000;6855000;12.8;16.6;10.3;11;9564;13.26
Halvansuo;635898;6853199;Punkaharju;954;19710717;1971;07;17;3635000;6855000;12.5;14.1;11.7;14;9613;13.29
Halvansuo;635898;6853199;Punkaharju;954;19710718;1971;07;18;3635000;6855000;14.5;19.8;11.7;0;17787;12.34
Halvansuo;635898;6853199;Punkaharju;954;19710719;1971;07;19;3635000;6855000;14.3;19.1;9.3;0;16860;10.42
Halvansuo;635898;6853199;Punkaharju;954;19710720;1971;07;20;3635000;6855000;14;19.7;8.8;1;14261;11.83
Halvansuo;635898;6853199;Punkaharju;954;19710721;1971;07;21;3635000;6855000;14.4;19.2;7.3;0;17237;12.14
Halvansuo;635898;6853199;Punkaharju;954;19710722;1971;07;22;3635000;6855000;16;21.6;11.7;0;14231;12.88
Halvansuo;635898;6853199;Punkaharju;954;19710723;1971;07;23;3635000;6855000;16.3;20.5;9.2;0;18400;12.05
Halvansuo;635898;6853199;Punkaharju;954;19710724;1971;07;24;3635000;6855000;17;22.7;10;0;20292;12.71
Halvansuo;635898;6853199;Punkaharju;954;19710725;1971;07;25;3635000;6855000;17.9;24.5;9.2;0;23426;12.8
Halvansuo;635898;6853199;Punkaharju;954;19710726;1971;07;26;3635000;6855000;20.1;26.3;10.4;0;23269;14.81
Halvansuo;635898;6853199;Punkaharju;954;19710727;1971;07;27;3635000;6855000;21.3;26.2;16.7;0;20395;15.73
Halvansuo;635898;6853199;Punkaharju;954;19710728;1971;07;28;3635000;6855000;18.7;24;13.2;0;20909;15.79
Halvansuo;635898;6853199;Punkaharju;954;19710729;1971;07;29;3635000;6855000;15;18.9;12.6;0;17909;12.38
Halvansuo;635898;6853199;Punkaharju;954;19710730;1971;07;30;3635000;6855000;14.1;18.6;7.6;0;22342;10.11
Halvansuo;635898;6853199;Punkaharju;954;19710731;1971;07;31;3635000;6855000;16.3;22;6.6;2;17750;13.81
Halvansuo;635898;6853199;Punkaharju;954;19710801;1971;08;01;3635000;6855000;18.9;23.6;15.1;2;13862;16.53
Halvansuo;635898;6853199;Punkaharju;954;19710802;1971;08;02;3635000;6855000;17.8;21.1;13.3;0;7332;16.11
Halvansuo;635898;6853199;Punkaharju;954;19710803;1971;08;03;3635000;6855000;16.6;19.7;13.9;0;10418;15.85
Halvansuo;635898;6853199;Punkaharju;954;19710804;1971;08;04;3635000;6855000;16.8;20.7;12.7;0;11083;15.9
Halvansuo;635898;6853199;Punkaharju;954;19710805;1971;08;05;3635000;6855000;17.5;22.7;12.4;7;20218;15.04
Halvansuo;635898;6853199;Punkaharju;954;19710806;1971;08;06;3635000;6855000;18.3;21.4;16.2;2;7330;17.66
Halvansuo;635898;6853199;Punkaharju;954;19710807;1971;08;07;3635000;6855000;17.5;23.1;14.1;4;16921;15.58
Halvansuo;635898;6853199;Punkaharju;954;19710808;1971;08;08;3635000;6855000;16.2;19.7;12.8;7;11265;15.61
Halvansuo;635898;6853199;Punkaharju;954;19710809;1971;08;09;3635000;6855000;15.2;18.6;12.9;1;8101;13.4
Halvansuo;635898;6853199;Punkaharju;954;19710810;1971;08;10;3635000;6855000;13.8;17.6;9.1;3;7640;13.36
Halvansuo;635898;6853199;Punkaharju;954;19710811;1971;08;11;3635000;6855000;15.4;20.4;10.8;1;16845;12.46
Halvansuo;635898;6853199;Punkaharju;954;19710812;1971;08;12;3635000;6855000;13.8;16.6;10.9;6;5507;14.38
Halvansuo;635898;6853199;Punkaharju;954;19710813;1971;08;13;3635000;6855000;15.3;19.7;13.2;1;4306;14.87
Halvansuo;635898;6853199;Punkaharju;954;19710814;1971;08;14;3635000;6855000;15.3;20.6;9;2;12712;13.37
Halvansuo;635898;6853199;Punkaharju;954;19710815;1971;08;15;3635000;6855000;16;18.9;13.8;5;6468;15.73
Halvansuo;635898;6853199;Punkaharju;954;19710816;1971;08;16;3635000;6855000;13.6;17.4;11.2;0;9478;12.47
Halvansuo;635898;6853199;Punkaharju;954;19710817;1971;08;17;3635000;6855000;13.1;17.5;8.7;0;16655;11.04
Halvansuo;635898;6853199;Punkaharju;954;19710818;1971;08;18;3635000;6855000;13.7;18.2;9;0;13957;10.68
Halvansuo;635898;6853199;Punkaharju;954;19710819;1971;08;19;3635000;6855000;13.7;17.7;7.7;0;7608;10.99
Halvansuo;635898;6853199;Punkaharju;954;19710820;1971;08;20;3635000;6855000;17.7;22.5;13.1;0;17315;13.96
Halvansuo;635898;6853199;Punkaharju;954;19710821;1971;08;21;3635000;6855000;14.9;18.4;11.6;0;15435;10.76
Halvansuo;635898;6853199;Punkaharju;954;19710822;1971;08;22;3635000;6855000;10.1;13.8;7.1;0;11108;7.85
Halvansuo;635898;6853199;Punkaharju;954;19710823;1971;08;23;3635000;6855000;9.6;13.5;5.9;0;11640;8.05
Halvansuo;635898;6853199;Punkaharju;954;19710824;1971;08;24;3635000;6855000;12.7;17.7;4.8;0;14188;10.16
Halvansuo;635898;6853199;Punkaharju;954;19710825;1971;08;25;3635000;6855000;15.9;20.9;12.8;0;11246;13.21
Halvansuo;635898;6853199;Punkaharju;954;19710826;1971;08;26;3635000;6855000;14.8;20.9;9.8;0;12233;12.43
Halvansuo;635898;6853199;Punkaharju;954;19710827;1971;08;27;3635000;6855000;15.5;21.6;10.3;0;14001;12.95
Halvansuo;635898;6853199;Punkaharju;954;19710828;1971;08;28;3635000;6855000;16.2;21;10.8;12;7374;15.17
Halvansuo;635898;6853199;Punkaharju;954;19710829;1971;08;29;3635000;6855000;14.2;17;13;12;6764;14.22
Halvansuo;635898;6853199;Punkaharju;954;19710830;1971;08;30;3635000;6855000;12.1;15.6;9.3;1;5526;12.31
Halvansuo;635898;6853199;Punkaharju;954;19710831;1971;08;31;3635000;6855000;10.3;13.3;7.8;0;8759;11.2
Halvansuo;635898;6853199;Punkaharju;954;19710901;1971;09;01;3635000;6855000;11.4;16.2;4.3;1;11528;10.24
Halvansuo;635898;6853199;Punkaharju;954;19710902;1971;09;02;3635000;6855000;13;15.8;9.4;5;2708;12.87
Halvansuo;635898;6853199;Punkaharju;954;19710903;1971;09;03;3635000;6855000;13;16.2;11.3;3;5869;12.31
Halvansuo;635898;6853199;Punkaharju;954;19710904;1971;09;04;3635000;6855000;10.9;15.2;8.8;0;7683;9.71
Halvansuo;635898;6853199;Punkaharju;954;19710905;1971;09;05;3635000;6855000;10;15.6;4.9;0;11159;8.95
Halvansuo;635898;6853199;Punkaharju;954;19710906;1971;09;06;3635000;6855000;8.6;14;6.2;2;8306;9.21
Halvansuo;635898;6853199;Punkaharju;954;19710907;1971;09;07;3635000;6855000;7.6;12.1;3.1;0;8791;7.27
Halvansuo;635898;6853199;Punkaharju;954;19710908;1971;09;08;3635000;6855000;7.7;12.6;1.6;0;14720;7.93
Halvansuo;635898;6853199;Punkaharju;954;19710909;1971;09;09;3635000;6855000;11;16;3.1;0;13825;8.27
Halvansuo;635898;6853199;Punkaharju;954;19710910;1971;09;10;3635000;6855000;11.9;13.9;10.3;0;4483;10.63
Halvansuo;635898;6853199;Punkaharju;954;19710911;1971;09;11;3635000;6855000;10.5;13.1;9.3;7;4658;10.92
Halvansuo;635898;6853199;Punkaharju;954;19710912;1971;09;12;3635000;6855000;9.3;12.6;7.2;8;3904;10.64
Halvansuo;635898;6853199;Punkaharju;954;19710913;1971;09;13;3635000;6855000;5.9;10.3;3.4;0;10362;6.83
Halvansuo;635898;6853199;Punkaharju;954;19710914;1971;09;14;3635000;6855000;4.9;7.9;1.9;0;5717;6.63
Halvansuo;635898;6853199;Punkaharju;954;19710915;1971;09;15;3635000;6855000;4.9;9.5;2.3;0;7252;6.59
Halvansuo;635898;6853199;Punkaharju;954;19710916;1971;09;16;3635000;6855000;3.6;9.4;-1.6;0;7494;6.4
Halvansuo;635898;6853199;Punkaharju;954;19710917;1971;09;17;3635000;6855000;5.8;12.2;-1.8;0;11792;7.26
Halvansuo;635898;6853199;Punkaharju;954;19710918;1971;09;18;3635000;6855000;8.2;11.7;3.7;0;6128;9.09
Halvansuo;635898;6853199;Punkaharju;954;19710919;1971;09;19;3635000;6855000;9.4;12.7;7.2;0;7697;8.89
Halvansuo;635898;6853199;Punkaharju;954;19710920;1971;09;20;3635000;6855000;9.5;11.6;7.6;6;3549;10.4
Halvansuo;635898;6853199;Punkaharju;954;19710921;1971;09;21;3635000;6855000;8.1;11.2;5.8;0;9505;8.37
Halvansuo;635898;6853199;Punkaharju;954;19710922;1971;09;22;3635000;6855000;10.3;12.7;6;2;2263;11.1
Halvansuo;635898;6853199;Punkaharju;954;19710923;1971;09;23;3635000;6855000;8.8;13.9;5.1;0;7490;8.91
Halvansuo;635898;6853199;Punkaharju;954;19710924;1971;09;24;3635000;6855000;7.5;13.3;0.1;1;5899;8.86
Halvansuo;635898;6853199;Punkaharju;954;19710925;1971;09;25;3635000;6855000;10.9;12.3;9;2;2978;11.82
Halvansuo;635898;6853199;Punkaharju;954;19710926;1971;09;26;3635000;6855000;9.3;11.4;8.6;1;3622;10.51
Halvansuo;635898;6853199;Punkaharju;954;19710927;1971;09;27;3635000;6855000;5.1;8.9;4.1;0;5500;6.89
Halvansuo;635898;6853199;Punkaharju;954;19710928;1971;09;28;3635000;6855000;5.3;6.6;3.8;0;2962;7.21
Halvansuo;635898;6853199;Punkaharju;954;19710929;1971;09;29;3635000;6855000;4.3;9;0.5;0;8422;5.9
Halvansuo;635898;6853199;Punkaharju;954;19710930;1971;09;30;3635000;6855000;3.8;8.3;-2.9;1;6083;6.17
Halvansuo;635898;6853199;Punkaharju;954;19711001;1971;10;01;3635000;6855000;7.4;10.4;4.4;6;3361;9.5
Halvansuo;635898;6853199;Punkaharju;954;19711002;1971;10;02;3635000;6855000;5.9;9.5;3.6;1;3875;8.04
Halvansuo;635898;6853199;Punkaharju;954;19711003;1971;10;03;3635000;6855000;3.6;6.2;1.6;1;7128;6.39
Halvansuo;635898;6853199;Punkaharju;954;19711004;1971;10;04;3635000;6855000;2.1;3.7;0.7;0;2845;5.26
Halvansuo;635898;6853199;Punkaharju;954;19711005;1971;10;05;3635000;6855000;1.6;4.3;-1.3;0;4951;4.66
Halvansuo;635898;6853199;Punkaharju;954;19711006;1971;10;06;3635000;6855000;5;7.3;-1.8;8;2855;7.37
Halvansuo;635898;6853199;Punkaharju;954;19711007;1971;10;07;3635000;6855000;8.1;10.8;5.8;4;2191;10.02
Halvansuo;635898;6853199;Punkaharju;954;19711008;1971;10;08;3635000;6855000;5;8.1;2.6;0;3959;5.64
Halvansuo;635898;6853199;Punkaharju;954;19711009;1971;10;09;3635000;6855000;1.8;5.1;-2.6;2;5826;4.51
Halvansuo;635898;6853199;Punkaharju;954;19711010;1971;10;10;3635000;6855000;1.3;4;-2.9;1;3229;5.89
Halvansuo;635898;6853199;Punkaharju;954;19711011;1971;10;11;3635000;6855000;7;11.5;-3.3;3;1570;9.26
Halvansuo;635898;6853199;Punkaharju;954;19711012;1971;10;12;3635000;6855000;7.1;10.7;2.9;2;4755;6.77
Halvansuo;635898;6853199;Punkaharju;954;19711013;1971;10;13;3635000;6855000;3.1;6.8;-0.1;1;3589;5.68
Halvansuo;635898;6853199;Punkaharju;954;19711014;1971;10;14;3635000;6855000;-0.1;1.6;-2.4;0;2248;5.48
Halvansuo;635898;6853199;Punkaharju;954;19711015;1971;10;15;3635000;6855000;-2.4;1.1;-5.2;0;3582;4.12
Halvansuo;635898;6853199;Punkaharju;954;19711016;1971;10;16;3635000;6855000;-3.3;2.6;-8.7;0;5216;3.67
Halvansuo;635898;6853199;Punkaharju;954;19711017;1971;10;17;3635000;6855000;1.6;4.2;-3.9;0;2897;5.9
Halvansuo;635898;6853199;Punkaharju;954;19711018;1971;10;18;3635000;6855000;4.1;5.8;3.1;2;2299;6.37
Halvansuo;635898;6853199;Punkaharju;954;19711019;1971;10;19;3635000;6855000;2.5;3.7;1.2;2;1723;7.13
Halvansuo;635898;6853199;Punkaharju;954;19711020;1971;10;20;3635000;6855000;5.7;8.6;2.2;16;1563;8.92
Halvansuo;635898;6853199;Punkaharju;954;19711021;1971;10;21;3635000;6855000;6;8.4;3.8;3;1687;8.01
Halvansuo;635898;6853199;Punkaharju;954;19711022;1971;10;22;3635000;6855000;0.9;4;-0.1;0;1357;5.82
Halvansuo;635898;6853199;Punkaharju;954;19711023;1971;10;23;3635000;6855000;0.2;0.7;-0.8;0;1484;5.11
Halvansuo;635898;6853199;Punkaharju;954;19711024;1971;10;24;3635000;6855000;-1.2;0.6;-1.6;0;1666;4.07
Halvansuo;635898;6853199;Punkaharju;954;19711025;1971;10;25;3635000;6855000;-0.9;0.1;-2.3;2;1518;5.01
Halvansuo;635898;6853199;Punkaharju;954;19711026;1971;10;26;3635000;6855000;-1.2;-0.1;-3.3;0;1131;5.01
Halvansuo;635898;6853199;Punkaharju;954;19711027;1971;10;27;3635000;6855000;-1.7;-1.3;-3.9;0;1617;4.76
Halvansuo;635898;6853199;Punkaharju;954;19711028;1971;10;28;3635000;6855000;3.3;6.2;-1.4;0;820;7.46
Halvansuo;635898;6853199;Punkaharju;954;19711029;1971;10;29;3635000;6855000;4.3;7.1;2.3;0;2236;7.49
Halvansuo;635898;6853199;Punkaharju;954;19711030;1971;10;30;3635000;6855000;0.8;2.9;-0.6;0;2392;6.06
Halvansuo;635898;6853199;Punkaharju;954;19711031;1971;10;31;3635000;6855000;2.8;5.7;-0.6;1;1084;6.95
Halvansuo;635898;6853199;Punkaharju;954;19711101;1971;11;01;3635000;6855000;4.7;6.1;3.7;3;1118;8.29
Halvansuo;635898;6853199;Punkaharju;954;19711102;1971;11;02;3635000;6855000;4.6;5.3;3;4;1078;8.15
Halvansuo;635898;6853199;Punkaharju;954;19711103;1971;11;03;3635000;6855000;7.2;9.1;5;1;1911;7.43
Halvansuo;635898;6853199;Punkaharju;954;19711104;1971;11;04;3635000;6855000;2.9;6.8;1.6;0;1521;6.15
Halvansuo;635898;6853199;Punkaharju;954;19711105;1971;11;05;3635000;6855000;-1.1;2.9;-3.8;0;1275;4.49
Halvansuo;635898;6853199;Punkaharju;954;19711106;1971;11;06;3635000;6855000;-6.7;-3.5;-8.9;0;1678;2.76
Halvansuo;635898;6853199;Punkaharju;954;19711107;1971;11;07;3635000;6855000;-6;-3.9;-8.9;0;1090;3.7
